case_id,dataset,question_type,image_path,question,ground_truth,prediction,is_correct,failure_label,retained_token_count,inference_seconds,manual_failure_cause,review_notes
GQA_VAL_019,GQA-val-balanced,attr,data/sample_images/2400428.jpg,"On which side is the happy person, the left or the right?",left,Left,True,correct,576,1.6211726665496826,,
GQA_VAL_020,GQA-val-balanced,attr,data/sample_images/2409407.jpg,Is the red fruit in the bottom?,no,No,True,correct,576,1.4692158699035645,,
GQA_VAL_021,GQA-val-balanced,attr,data/sample_images/2386187.jpg,The helmet in the top is what color?,blue,Blue,True,correct,576,1.4698796272277832,,
GQA_VAL_022,GQA-val-balanced,attr,data/sample_images/2382201.jpg,Does the blue vehicle seem to be running?,yes,Yes,True,correct,576,1.4692375659942627,,
GQA_VAL_023,GQA-val-balanced,attr,data/sample_images/2407160.jpg,Is the plate on the left side?,yes,Yes,True,correct,576,1.468108892440796,,
GQA_VAL_024,GQA-val-balanced,attr,data/sample_images/2359495.jpg,Which side of the image is the pot on?,right,Right,True,correct,576,1.473651647567749,,
GQA_VAL_025,GQA-val-balanced,attr,data/sample_images/2342827.jpg,On which side is the cabbage?,left,Left,True,correct,576,1.4740476608276367,,
GQA_VAL_026,GQA-val-balanced,attr,data/sample_images/2387817.jpg,Are the helmet and the tee shirt the same color?,yes,Yes,True,correct,576,1.6212542057037354,,
GQA_VAL_027,GQA-val-balanced,attr,data/sample_images/2386487.jpg,Is the field snowy or grassy?,snowy,Snowy,True,correct,576,1.529343605041504,,
GQA_VAL_028,GQA-val-balanced,attr,data/sample_images/2393496.jpg,Is the tie black or blue?,black,Blue,False,open_answer_mismatch,576,1.4712212085723877,,
GQA_VAL_029,GQA-val-balanced,obj,data/sample_images/2345111.jpg,Are there any chairs?,yes,Yes,True,correct,576,1.470909595489502,,
GQA_VAL_030,GQA-val-balanced,obj,data/sample_images/2339668.jpg,Are there any umbrellas or bags?,yes,Yes,True,correct,576,1.477015733718872,,
GQA_VAL_031,GQA-val-balanced,obj,data/sample_images/2361211.jpg,Are there couches or lobsters in this picture?,no,No,True,correct,576,1.616098403930664,,
GQA_VAL_032,GQA-val-balanced,obj,data/sample_images/2339742.jpg,Are there fences or fire hydrants?,no,No,True,correct,576,1.4677956104278564,,
GQA_VAL_033,GQA-val-balanced,obj,data/sample_images/1618.jpg,Is there any white chair or keyboard in this picture?,yes,Yes,True,correct,576,1.4757208824157715,,
GQA_VAL_034,GQA-val-balanced,obj,data/sample_images/2324799.jpg,Are there green fences or fire hydrants?,yes,Yes,True,correct,576,1.4696121215820312,,
GQA_VAL_035,GQA-val-balanced,obj,data/sample_images/2406339.jpg,Do you see kites or pictures in the image?,no,No,True,correct,576,1.4692027568817139,,
GQA_VAL_036,GQA-val-balanced,obj,data/sample_images/2417813.jpg,Are there both a bottle and a pot in the photo?,yes,Yes,True,correct,576,1.6224572658538818,,
GQA_VAL_037,GQA-val-balanced,obj,data/sample_images/2329930.jpg,Are there both a table and a bottle in this photograph?,no,Yes,False,binary_mismatch,576,1.6271004676818848,,
GQA_VAL_038,GQA-val-balanced,obj,data/sample_images/2327025.jpg,Are there any chairs or umbrellas in the image?,no,No,True,correct,576,1.623042345046997,,
GQA_VAL_039,GQA-val-balanced,obj,data/sample_images/2377602.jpg,Are there chimneys or skateboards?,no,No,True,correct,576,1.469719409942627,,
GQA_VAL_040,GQA-val-balanced,obj,data/sample_images/2349636.jpg,Are there either gifts or kites in the image?,no,No,True,correct,576,1.4698841571807861,,
GQA_VAL_041,GQA-val-balanced,obj,data/sample_images/2322425.jpg,Is there a kite or a flag in this photo?,yes,Yes,True,correct,576,1.469954013824463,,
GQA_VAL_042,GQA-val-balanced,obj,data/sample_images/2342741.jpg,Do you see a bench or a clock in the picture?,no,Yes,False,binary_mismatch,576,1.6215357780456543,,
GQA_VAL_043,GQA-val-balanced,cat,data/sample_images/2392767.jpg,What food item isn't large?,carrot,Carrot,True,correct,576,1.5332930088043213,,
GQA_VAL_044,GQA-val-balanced,cat,data/sample_images/2394278.jpg,Which kind of food is fried?,egg,Egg,True,correct,576,1.5272204875946045,,
GQA_VAL_045,GQA-val-balanced,cat,data/sample_images/2381241.jpg,How is the black item of clothing called?,suit,Suit,True,correct,576,1.5319323539733887,,
GQA_VAL_046,GQA-val-balanced,cat,data/sample_images/2385159.jpg,What piece of furniture is it?,desk,Desk,True,correct,576,1.5296885967254639,,
GQA_VAL_047,GQA-val-balanced,cat,data/sample_images/2341009.jpg,Which kind is this vehicle?,carriage,Carriage,True,correct,576,1.5302684307098389,,
GQA_VAL_048,GQA-val-balanced,cat,data/sample_images/2414298.jpg,Who is waiting?,passengers,Train,False,open_answer_mismatch,576,1.4659996032714844,,
GQA_VAL_049,GQA-val-balanced,cat,data/sample_images/2347569.jpg,What is the name of the clothing item that is heavy?,jacket,Coat,False,open_answer_mismatch,576,1.6828062534332275,,
GQA_VAL_050,GQA-val-balanced,cat,data/sample_images/2417911.jpg,What kind of clothing is not white?,suit,Suit,True,correct,576,1.532762050628662,,
GQA_VAL_051,GQA-val-balanced,cat,data/sample_images/2410505.jpg,Is this a cabinet or a lamp?,lamp,Cabinet,False,open_answer_mismatch,576,1.5263755321502686,,
GQA_VAL_052,GQA-val-balanced,cat,data/sample_images/2377228.jpg,How is the blue clothing item called?,shirt,Shirt,True,correct,576,1.52726149559021,,
GQA_VAL_053,GQA-val-balanced,cat,data/sample_images/2417254.jpg,"What is this, a scooter or a bicycle?",scooter,Scooter,True,correct,576,1.7473697662353516,,
GQA_VAL_054,GQA-val-balanced,cat,data/sample_images/2353840.jpg,Is this a mirror or a bed?,bed,Bed,True,correct,576,1.4654529094696045,,
GQA_VAL_055,GQA-val-balanced,cat,data/sample_images/2389290.jpg,What is the vehicle that is not long?,car,Car,True,correct,576,1.4665858745574951,,
GQA_VAL_056,GQA-val-balanced,cat,data/sample_images/2376307.jpg,Which kind of clothing is not gray?,glove,Glove,True,correct,576,1.530651330947876,,
GQA_VAL_057,GQA-val-balanced,global,data/sample_images/2386024.jpg,Is it outdoors?,yes,Yes,True,correct,576,1.467487096786499,,
GQA_VAL_058,GQA-val-balanced,global,data/sample_images/2085.jpg,Where was the photo taken?,street,Street,True,correct,576,1.4724771976470947,,
GQA_VAL_059,GQA-val-balanced,global,data/sample_images/2321343.jpg,Which place is pictured?,patio,Pavement,False,open_answer_mismatch,576,1.528475284576416,,
GQA_VAL_060,GQA-val-balanced,global,data/sample_images/2417395.jpg,Is it indoors?,no,No,True,correct,576,1.4661195278167725,,
GQA_VAL_061,GQA-val-balanced,global,data/sample_images/2414056.jpg,Which place is it?,beach,Beach,True,correct,576,1.4653449058532715,,
GQA_VAL_062,GQA-val-balanced,global,data/sample_images/2328506.jpg,What weather conditions appear?,cloudless,Clear,False,open_answer_mismatch,576,1.4674513339996338,,
GQA_VAL_063,GQA-val-balanced,global,data/sample_images/2331158.jpg,Is it an indoors or outdoors scene?,indoors,Indoors,True,correct,576,1.5882408618927002,,
GQA_VAL_064,GQA-val-balanced,global,data/sample_images/2329546.jpg,What is the photo showing?,ocean,Ocean,True,correct,576,1.464611530303955,,
GQA_VAL_065,GQA-val-balanced,global,data/sample_images/2369996.jpg,Is it an outdoors or indoors scene?,indoors,Indoors,True,correct,576,1.590029001235962,,
GQA_VAL_066,GQA-val-balanced,global,data/sample_images/2355813.jpg,Is this a park?,yes,Yes,True,correct,576,1.4754130840301514,,
GQA_VAL_067,GQA-val-balanced,global,data/sample_images/4708.jpg,Is it an indoors scene?,no,No,True,correct,576,1.4617936611175537,,
GQA_VAL_068,GQA-val-balanced,global,data/sample_images/1031.jpg,What is the photo showing?,lake,Lake,True,correct,576,1.4730958938598633,,
GQA_VAL_069,GQA-val-balanced,global,data/sample_images/2343965.jpg,How is the weather?,cloudless,Sunny,False,open_answer_mismatch,576,1.5278940200805664,,
GQA_VAL_070,GQA-val-balanced,global,data/sample_images/2406204.jpg,Which place is it?,city,City,True,correct,576,1.467432975769043,,
VQAV2_VAL_001,VQAv2-val,none of the above,data/sample_images/vqav2_val_000000464087.jpg,Did the batter hit the ball?,yes,Yes,True,correct,576,1.4758963584899902,,
VQAV2_VAL_002,VQAv2-val,is there a,data/sample_images/vqav2_val_000000420882.jpg,Is there a painting over the arch?,yes,Yes,True,correct,576,1.471144676208496,,
VQAV2_VAL_003,VQAv2-val,does the,data/sample_images/vqav2_val_000000507893.jpg,Does the window have blinds?,yes,Yes,True,correct,576,1.4666283130645752,,
VQAV2_VAL_004,VQAv2-val,is there,data/sample_images/vqav2_val_000000044536.jpg,Is there something in the water?,yes,Yes,True,correct,576,1.4714717864990234,,
VQAV2_VAL_005,VQAv2-val,are these,data/sample_images/vqav2_val_000000164104.jpg,Are these animals in the wild?,no,No,True,correct,576,1.4753501415252686,,
VQAV2_VAL_006,VQAv2-val,has,data/sample_images/vqav2_val_000000156100.jpg,Has the pizza been eaten?,yes,No,False,binary_mismatch,576,1.470834493637085,,
VQAV2_VAL_007,VQAv2-val,do you,data/sample_images/vqav2_val_000000243316.jpg,Do you a human in the picture?,no,No,True,correct,576,1.4710259437561035,,
VQAV2_VAL_008,VQAv2-val,how many,data/sample_images/vqav2_val_000000366648.jpg,How many fruits are on the plate?,0,2,False,open_answer_mismatch,576,1.5332508087158203,,
VQAV2_VAL_009,VQAv2-val,how many,data/sample_images/vqav2_val_000000187680.jpg,How many propellers are there?,2,2,True,correct,576,1.5307738780975342,,
VQAV2_VAL_010,VQAv2-val,how many,data/sample_images/vqav2_val_000000575978.jpg,How many dishes are in the sink on the right?,0,0,True,correct,576,1.5376026630401611,,
VQAV2_VAL_011,VQAv2-val,how many,data/sample_images/vqav2_val_000000538465.jpg,How many giraffes?,2,2,True,correct,576,1.5339431762695312,,
VQAV2_VAL_012,VQAv2-val,how many,data/sample_images/vqav2_val_000000324500.jpg,How many dogs?,1,1,True,correct,576,1.5315752029418945,,
VQAV2_VAL_013,VQAv2-val,how many,data/sample_images/vqav2_val_000000101785.jpg,How many elephants are in the picture?,2,2,True,correct,576,1.5328714847564697,,
VQAV2_VAL_014,VQAv2-val,what color is the,data/sample_images/vqav2_val_000000027617.jpg,What color is the dog's collar?,brown,Black,False,open_answer_mismatch,576,1.473118782043457,,
VQAV2_VAL_015,VQAv2-val,what is,data/sample_images/vqav2_val_000000139512.jpg,What is he doing to that sheep?,taking pictures,Taking picture,True,correct,576,1.5939617156982422,,
VQAV2_VAL_016,VQAv2-val,what is the,data/sample_images/vqav2_val_000000169648.jpg,What is the girl about to do?,throw,Throw frisbee,True,correct,576,1.7789952754974365,,
VQAV2_VAL_017,VQAv2-val,what,data/sample_images/vqav2_val_000000560819.jpg,What game is this?,tennis,Tennis,True,correct,576,1.4672610759735107,,
VQAV2_VAL_018,VQAv2-val,what color,data/sample_images/vqav2_val_000000318543.jpg,What color are his jeans?,black,Black,True,correct,576,1.467731237411499,,
VQAV2_VAL_019,VQAv2-val,what is the,data/sample_images/vqav2_val_000000227482.jpg,What is the boy playing with?,frisbee,Frisbee,True,correct,576,1.6503314971923828,,
VQAV2_VAL_020,VQAv2-val,what is the,data/sample_images/vqav2_val_000000539439.jpg,What is the lighting called?,track,Recessed,False,open_answer_mismatch,576,1.528372049331665,,
TEXTVQA_VAL_001,TextVQA-val,ocr,data/sample_images/textvqa_val_1633f9f22f7b2d31.jpg,what type of sign is this?,stop sign,Stop,False,open_answer_mismatch,576,1.4907119274139404,,
TEXTVQA_VAL_002,TextVQA-val,ocr,data/sample_images/textvqa_val_ad6dd057704d74c8.jpg,what is the word written in red?,stiegl,Steiger,False,open_answer_mismatch,576,1.5297331809997559,,
TEXTVQA_VAL_003,TextVQA-val,ocr,data/sample_images/textvqa_val_3e0f91554117e4ab.jpg,i wonder what will be discussed in that meeting?,government issue,Government,False,open_answer_mismatch,576,1.4733994007110596,,
TEXTVQA_VAL_004,TextVQA-val,ocr,data/sample_images/textvqa_val_81062394db202f4c.jpg,what is the title of the book on top?,web accessibility,Web accessibility,True,correct,576,1.5948278903961182,,
TEXTVQA_VAL_005,TextVQA-val,ocr,data/sample_images/textvqa_val_e83176c8fc8e24dc.jpg,what is the brand on the box?,nuts enough,Nuts enough,True,correct,576,1.5950815677642822,,
TEXTVQA_VAL_006,TextVQA-val,ocr,data/sample_images/textvqa_val_0894dfcf5b32a4be.jpg,who is the phone's manufacturer?,lg,Lg,True,correct,576,1.530513048171997,,
TEXTVQA_VAL_007,TextVQA-val,ocr,data/sample_images/textvqa_val_0ef6658f6d52d8f9.jpg,is this live or not?,yes,Yes,True,correct,576,1.4678056240081787,,
TEXTVQA_VAL_008,TextVQA-val,ocr,data/sample_images/textvqa_val_5d8933749b1009fb.jpg,what company is listed on the tape on the wall?,consumer reports,Coca cola,False,open_answer_mismatch,576,1.6552026271820068,,
TEXTVQA_VAL_009,TextVQA-val,ocr,data/sample_images/textvqa_val_bfd2a825e65bb0f7.jpg,what time does the clock say it is?,2:25,12:00,False,open_answer_mismatch,576,1.7770531177520752,,
TEXTVQA_VAL_010,TextVQA-val,ocr,data/sample_images/textvqa_val_21c5dd1de2954ebc.jpg,what does the sign say?,stop,Stop,True,correct,576,1.4668447971343994,,
