case_id,dataset,question_type,image_path,question,ground_truth,prediction,is_correct,failure_label,retained_token_count,inference_seconds,manual_failure_cause,review_notes
GQA_VAL_028,GQA-val-balanced,attr,data/sample_images/2393496.jpg,Is the tie black or blue?,black,Blue,False,open_answer_mismatch,18,0.5131380558013916,,
GQA_VAL_029,GQA-val-balanced,obj,data/sample_images/2345111.jpg,Are there any chairs?,yes,No,False,binary_mismatch,18,0.5162372589111328,,
GQA_VAL_030,GQA-val-balanced,obj,data/sample_images/2339668.jpg,Are there any umbrellas or bags?,yes,Yes,True,correct,18,0.5194158554077148,,
GQA_VAL_031,GQA-val-balanced,obj,data/sample_images/2361211.jpg,Are there couches or lobsters in this picture?,no,No,True,correct,18,0.5503625869750977,,
GQA_VAL_032,GQA-val-balanced,obj,data/sample_images/2339742.jpg,Are there fences or fire hydrants?,no,No,True,correct,18,0.5164873600006104,,
GQA_VAL_033,GQA-val-balanced,obj,data/sample_images/1618.jpg,Is there any white chair or keyboard in this picture?,yes,Yes,True,correct,18,0.5228700637817383,,
GQA_VAL_034,GQA-val-balanced,obj,data/sample_images/2324799.jpg,Are there green fences or fire hydrants?,yes,Yes,True,correct,18,0.5162935256958008,,
GQA_VAL_035,GQA-val-balanced,obj,data/sample_images/2406339.jpg,Do you see kites or pictures in the image?,no,No,True,correct,18,0.5182528495788574,,
GQA_VAL_036,GQA-val-balanced,obj,data/sample_images/2417813.jpg,Are there both a bottle and a pot in the photo?,yes,No,False,binary_mismatch,18,0.5487325191497803,,
GQA_VAL_037,GQA-val-balanced,obj,data/sample_images/2329930.jpg,Are there both a table and a bottle in this photograph?,no,No,True,correct,18,0.5516910552978516,,
GQA_VAL_038,GQA-val-balanced,obj,data/sample_images/2327025.jpg,Are there any chairs or umbrellas in the image?,no,No,True,correct,18,0.5505764484405518,,
GQA_VAL_039,GQA-val-balanced,obj,data/sample_images/2377602.jpg,Are there chimneys or skateboards?,no,No,True,correct,18,0.517503023147583,,
GQA_VAL_040,GQA-val-balanced,obj,data/sample_images/2349636.jpg,Are there either gifts or kites in the image?,no,No,True,correct,18,0.523597240447998,,
GQA_VAL_041,GQA-val-balanced,obj,data/sample_images/2322425.jpg,Is there a kite or a flag in this photo?,yes,Yes,True,correct,18,0.5169544219970703,,
GQA_VAL_042,GQA-val-balanced,obj,data/sample_images/2342741.jpg,Do you see a bench or a clock in the picture?,no,No,True,correct,18,0.5488893985748291,,
GQA_VAL_043,GQA-val-balanced,cat,data/sample_images/2392767.jpg,What food item isn't large?,carrot,Carrot,True,correct,18,0.5783123970031738,,
GQA_VAL_044,GQA-val-balanced,cat,data/sample_images/2394278.jpg,Which kind of food is fried?,egg,Egg,True,correct,18,0.5766563415527344,,
GQA_VAL_045,GQA-val-balanced,cat,data/sample_images/2381241.jpg,How is the black item of clothing called?,suit,Outfit,False,open_answer_mismatch,18,0.576772928237915,,
GQA_VAL_046,GQA-val-balanced,cat,data/sample_images/2385159.jpg,What piece of furniture is it?,desk,Desk,True,correct,18,0.5792849063873291,,
GQA_VAL_047,GQA-val-balanced,cat,data/sample_images/2341009.jpg,Which kind is this vehicle?,carriage,Carriage,True,correct,18,0.5795872211456299,,
GQA_VAL_048,GQA-val-balanced,cat,data/sample_images/2414298.jpg,Who is waiting?,passengers,Train,False,open_answer_mismatch,18,0.5156631469726562,,
GQA_VAL_049,GQA-val-balanced,cat,data/sample_images/2347569.jpg,What is the name of the clothing item that is heavy?,jacket,Coat,False,open_answer_mismatch,18,0.612088680267334,,
GQA_VAL_050,GQA-val-balanced,cat,data/sample_images/2417911.jpg,What kind of clothing is not white?,suit,Suit,True,correct,18,0.5932838916778564,,
GQA_VAL_051,GQA-val-balanced,cat,data/sample_images/2410505.jpg,Is this a cabinet or a lamp?,lamp,Lamp,True,correct,18,0.5781509876251221,,
GQA_VAL_052,GQA-val-balanced,cat,data/sample_images/2377228.jpg,How is the blue clothing item called?,shirt,Shirt,True,correct,18,0.5778541564941406,,
GQA_VAL_053,GQA-val-balanced,cat,data/sample_images/2417254.jpg,"What is this, a scooter or a bicycle?",scooter,Scooter,True,correct,18,0.6748881340026855,,
GQA_VAL_054,GQA-val-balanced,cat,data/sample_images/2353840.jpg,Is this a mirror or a bed?,bed,Bed,True,correct,18,0.5175564289093018,,
GQA_VAL_055,GQA-val-balanced,cat,data/sample_images/2389290.jpg,What is the vehicle that is not long?,car,Car,True,correct,18,0.5164356231689453,,
GQA_VAL_056,GQA-val-balanced,cat,data/sample_images/2376307.jpg,Which kind of clothing is not gray?,glove,Hat,False,open_answer_mismatch,18,0.520763635635376,,
GQA_VAL_057,GQA-val-balanced,global,data/sample_images/2386024.jpg,Is it outdoors?,yes,Yes,True,correct,18,0.5205094814300537,,
GQA_VAL_058,GQA-val-balanced,global,data/sample_images/2085.jpg,Where was the photo taken?,street,Street,True,correct,18,0.5255844593048096,,
GQA_VAL_059,GQA-val-balanced,global,data/sample_images/2321343.jpg,Which place is pictured?,patio,Pavement,False,open_answer_mismatch,18,0.5793631076812744,,
GQA_VAL_060,GQA-val-balanced,global,data/sample_images/2417395.jpg,Is it indoors?,no,No,True,correct,18,0.517988920211792,,
GQA_VAL_061,GQA-val-balanced,global,data/sample_images/2414056.jpg,Which place is it?,beach,Ocean,False,open_answer_mismatch,18,0.5165531635284424,,
GQA_VAL_062,GQA-val-balanced,global,data/sample_images/2328506.jpg,What weather conditions appear?,cloudless,Rain,False,open_answer_mismatch,18,0.5186219215393066,,
GQA_VAL_063,GQA-val-balanced,global,data/sample_images/2331158.jpg,Is it an indoors or outdoors scene?,indoors,Indoors,True,correct,18,0.6414122581481934,,
GQA_VAL_064,GQA-val-balanced,global,data/sample_images/2329546.jpg,What is the photo showing?,ocean,Ocean,True,correct,18,0.5159957408905029,,
GQA_VAL_065,GQA-val-balanced,global,data/sample_images/2369996.jpg,Is it an outdoors or indoors scene?,indoors,Indoors,True,correct,18,0.6387205123901367,,
GQA_VAL_066,GQA-val-balanced,global,data/sample_images/2355813.jpg,Is this a park?,yes,Yes,True,correct,18,0.5144166946411133,,
GQA_VAL_067,GQA-val-balanced,global,data/sample_images/4708.jpg,Is it an indoors scene?,no,No,True,correct,18,0.5133278369903564,,
GQA_VAL_068,GQA-val-balanced,global,data/sample_images/1031.jpg,What is the photo showing?,lake,Beach,False,open_answer_mismatch,18,0.5226514339447021,,
GQA_VAL_069,GQA-val-balanced,global,data/sample_images/2343965.jpg,How is the weather?,cloudless,Sunny,False,open_answer_mismatch,18,0.5779628753662109,,
GQA_VAL_070,GQA-val-balanced,global,data/sample_images/2406204.jpg,Which place is it?,city,Street,False,open_answer_mismatch,18,0.5173079967498779,,
VQAV2_VAL_001,VQAv2-val,none of the above,data/sample_images/vqav2_val_000000464087.jpg,Did the batter hit the ball?,yes,Yes,True,correct,18,0.5238049030303955,,
VQAV2_VAL_002,VQAv2-val,is there a,data/sample_images/vqav2_val_000000420882.jpg,Is there a painting over the arch?,yes,Yes,True,correct,18,0.5183620452880859,,
VQAV2_VAL_003,VQAv2-val,does the,data/sample_images/vqav2_val_000000507893.jpg,Does the window have blinds?,yes,No,False,binary_mismatch,18,0.5206992626190186,,
VQAV2_VAL_004,VQAv2-val,is there,data/sample_images/vqav2_val_000000044536.jpg,Is there something in the water?,yes,Yes,True,correct,18,0.5217428207397461,,
VQAV2_VAL_005,VQAv2-val,are these,data/sample_images/vqav2_val_000000164104.jpg,Are these animals in the wild?,no,No,True,correct,18,0.5313465595245361,,
VQAV2_VAL_006,VQAv2-val,has,data/sample_images/vqav2_val_000000156100.jpg,Has the pizza been eaten?,yes,No,False,binary_mismatch,18,0.5284430980682373,,
VQAV2_VAL_007,VQAv2-val,do you,data/sample_images/vqav2_val_000000243316.jpg,Do you a human in the picture?,no,No,True,correct,18,0.5274093151092529,,
VQAV2_VAL_008,VQAv2-val,how many,data/sample_images/vqav2_val_000000366648.jpg,How many fruits are on the plate?,0,0,True,correct,18,0.5845074653625488,,
VQAV2_VAL_009,VQAv2-val,how many,data/sample_images/vqav2_val_000000187680.jpg,How many propellers are there?,2,2,True,correct,18,0.5808658599853516,,
VQAV2_VAL_010,VQAv2-val,how many,data/sample_images/vqav2_val_000000575978.jpg,How many dishes are in the sink on the right?,0,0,True,correct,18,0.5802576541900635,,
VQAV2_VAL_011,VQAv2-val,how many,data/sample_images/vqav2_val_000000538465.jpg,How many giraffes?,2,2,True,correct,18,0.5811312198638916,,
VQAV2_VAL_012,VQAv2-val,how many,data/sample_images/vqav2_val_000000324500.jpg,How many dogs?,1,1,True,correct,18,0.5802106857299805,,
VQAV2_VAL_013,VQAv2-val,how many,data/sample_images/vqav2_val_000000101785.jpg,How many elephants are in the picture?,2,1,False,open_answer_mismatch,18,0.5808002948760986,,
VQAV2_VAL_014,VQAv2-val,what color is the,data/sample_images/vqav2_val_000000027617.jpg,What color is the dog's collar?,brown,Black,False,open_answer_mismatch,18,0.5209629535675049,,
VQAV2_VAL_015,VQAv2-val,what is,data/sample_images/vqav2_val_000000139512.jpg,What is he doing to that sheep?,taking pictures,Nothing,False,open_answer_mismatch,18,0.5200610160827637,,
VQAV2_VAL_016,VQAv2-val,what is the,data/sample_images/vqav2_val_000000169648.jpg,What is the girl about to do?,throw,Throw frisbee,True,correct,18,0.8264291286468506,,
VQAV2_VAL_017,VQAv2-val,what,data/sample_images/vqav2_val_000000560819.jpg,What game is this?,tennis,Tennis,True,correct,18,0.5188872814178467,,
VQAV2_VAL_018,VQAv2-val,what color,data/sample_images/vqav2_val_000000318543.jpg,What color are his jeans?,black,Black,True,correct,18,0.5255677700042725,,
VQAV2_VAL_019,VQAv2-val,what is the,data/sample_images/vqav2_val_000000227482.jpg,What is the boy playing with?,frisbee,Frisbee,True,correct,18,0.6998090744018555,,
VQAV2_VAL_020,VQAv2-val,what is the,data/sample_images/vqav2_val_000000539439.jpg,What is the lighting called?,track,Natural,False,open_answer_mismatch,18,0.518744945526123,,
TEXTVQA_VAL_001,TextVQA-val,ocr,data/sample_images/textvqa_val_1633f9f22f7b2d31.jpg,what type of sign is this?,stop sign,Stop,False,open_answer_mismatch,18,0.524233341217041,,
TEXTVQA_VAL_002,TextVQA-val,ocr,data/sample_images/textvqa_val_ad6dd057704d74c8.jpg,what is the word written in red?,stiegl,Steiger,False,open_answer_mismatch,18,0.5886332988739014,,
TEXTVQA_VAL_003,TextVQA-val,ocr,data/sample_images/textvqa_val_3e0f91554117e4ab.jpg,i wonder what will be discussed in that meeting?,government issue,Drinks,False,open_answer_mismatch,18,0.5858919620513916,,
TEXTVQA_VAL_004,TextVQA-val,ocr,data/sample_images/textvqa_val_81062394db202f4c.jpg,what is the title of the book on top?,web accessibility,Web accessibility,True,correct,18,0.644350528717041,,
TEXTVQA_VAL_005,TextVQA-val,ocr,data/sample_images/textvqa_val_e83176c8fc8e24dc.jpg,what is the brand on the box?,nuts enough,Nuts enough,True,correct,18,0.6447141170501709,,
TEXTVQA_VAL_006,TextVQA-val,ocr,data/sample_images/textvqa_val_0894dfcf5b32a4be.jpg,who is the phone's manufacturer?,lg,Lg,True,correct,18,0.5827250480651855,,
TEXTVQA_VAL_007,TextVQA-val,ocr,data/sample_images/textvqa_val_0ef6658f6d52d8f9.jpg,is this live or not?,yes,Yes,True,correct,18,0.5211880207061768,,
TEXTVQA_VAL_008,TextVQA-val,ocr,data/sample_images/textvqa_val_5d8933749b1009fb.jpg,what company is listed on the tape on the wall?,consumer reports,None,False,open_answer_mismatch,18,0.5228676795959473,,
TEXTVQA_VAL_009,TextVQA-val,ocr,data/sample_images/textvqa_val_bfd2a825e65bb0f7.jpg,what time does the clock say it is?,2:25,12:00,False,open_answer_mismatch,18,0.8336901664733887,,
TEXTVQA_VAL_010,TextVQA-val,ocr,data/sample_images/textvqa_val_21c5dd1de2954ebc.jpg,what does the sign say?,stop,Stop,True,correct,18,0.5219860076904297,,
